     ,gameId     ,playId ,playDescription                                                ,quarter ,down ,yardsToGo ,possessionTeam ,specialTeamsPlayType ,specialTeamsResult ,kickerId ,returnerId ,kickBlockerId ,yardlineSide ,yardlineNumber ,gameClock ,penaltyCodes ,penaltyJerseyNumbers ,penaltyYards ,preSnapHomeScore ,preSnapVisitorScore ,passResult ,kickLength ,kickReturnYardage ,playResult ,absoluteYardlineNumber ,season ,week ,gameDate   ,gameTimeEastern ,homeTeamAbbr ,visitorTeamAbbr ,is_home_offense ,excitement_score_v1 ,score_diff ,score_diff_ex ,excitement_score_v2 ,gameClockMins ,gameClockSecs ,seconds_left_in_quarter ,seconds_left_in_half ,time_left_ex ,quarter_ex ,excitement_score_v3 ,Downed ,Fair Catch ,Kickoff Team Recovery ,Muffed ,Out of Bounds ,Return ,Touchback ,initial_excitement ,time                    ,x      ,y     ,s     ,a     ,dis  ,o      ,dir    ,event     ,nflId   ,displayName       ,jerseyNumber ,position ,team     ,frameId ,playDirection ,stdX               ,stdY               ,stdDir             ,stdR               ,stdTheta               ,is_off
10   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:26.800 ,44.69  ,8.12  ,2.53  ,3.26  ,0.23 ,83.68  ,89.41  ,kickoff   ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,11      ,right         ,44.69              ,8.12               ,89.41              ,45.42169635757784  ,0.1797353500184972     ,True
11   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:26.900 ,44.96  ,8.12  ,2.99  ,3.43  ,0.28 ,83.68  ,89.22  ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,12      ,right         ,44.96              ,8.12               ,89.22              ,45.68737243484243  ,0.17867887229825347    ,True
12   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:27.000 ,45.29  ,8.13  ,3.43  ,3.37  ,0.33 ,78.55  ,89.89  ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,13      ,right         ,45.29              ,8.13               ,89.89              ,46.013921806340306 ,0.1776181064899433     ,True
13   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:27.100 ,45.66  ,8.12  ,3.99  ,3.8   ,0.37 ,83.85  ,89.73  ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,14      ,right         ,45.66              ,8.12               ,89.73              ,46.376394857729075 ,0.1759962383054721     ,True
14   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:27.200 ,46.08  ,8.12  ,4.45  ,3.72  ,0.42 ,87.24  ,90.06  ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,15      ,right         ,46.08              ,8.12               ,90.06              ,46.789964736041426 ,0.1744245884551859     ,True
15   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:27.300 ,46.55  ,8.12  ,4.91  ,3.46  ,0.47 ,90.05  ,90.03  ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,16      ,right         ,46.55              ,8.12               ,90.03              ,47.25290361448701  ,0.1726984609035969     ,True
16   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:27.400 ,47.06  ,8.12  ,5.25  ,2.84  ,0.51 ,92.2   ,90.2   ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,17      ,right         ,47.06              ,8.12               ,90.2               ,47.75539760069013  ,0.17086329435843967    ,True
17   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:27.500 ,47.6   ,8.11  ,5.65  ,2.62  ,0.55 ,95.59  ,90.73  ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,18      ,right         ,47.6               ,8.11               ,90.73              ,48.28594101806446  ,0.16875766382266894    ,True
18   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:27.600 ,48.18  ,8.11  ,5.94  ,2.21  ,0.58 ,97.71  ,90.7   ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,19      ,right         ,48.18              ,8.11               ,90.7               ,48.85779876334995  ,0.16676380437925656    ,True
19   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:27.700 ,48.79  ,8.1   ,6.22  ,1.86  ,0.61 ,100.16 ,90.82  ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,20      ,right         ,48.79              ,8.1                ,90.82              ,49.457801204663355 ,0.16451711254712925    ,True
20   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:27.800 ,49.43  ,8.09  ,6.45  ,1.47  ,0.64 ,101.77 ,90.84  ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,21      ,right         ,49.43              ,8.09               ,90.84              ,50.08765316921926  ,0.16222749230140193    ,True
21   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:27.900 ,50.08  ,8.07  ,6.66  ,1.18  ,0.66 ,105.64 ,91.05  ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,22      ,right         ,50.08              ,8.07               ,91.05              ,50.726041635436125 ,0.15976872607981077    ,True
22   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:28.000 ,50.76  ,8.06  ,6.87  ,1.08  ,0.68 ,105.64 ,90.87  ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,23      ,right         ,50.76              ,8.06               ,90.87              ,51.39592590857762  ,0.15747177621839764    ,True
23   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:28.100 ,51.46  ,8.05  ,7.08  ,1.02  ,0.7  ,105.64 ,90.84  ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,24      ,right         ,51.46              ,8.05               ,90.84              ,52.085833966636265 ,0.15517457555277703    ,True
24   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:28.200 ,52.18  ,8.04  ,7.28  ,0.86  ,0.72 ,106.38 ,90.81  ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,25      ,right         ,52.18              ,8.04               ,90.81              ,52.795776346219206 ,0.15287973650155334    ,True
25   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:28.300 ,52.92  ,8.03  ,7.42  ,0.61  ,0.74 ,106.38 ,90.7   ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,26      ,right         ,52.92              ,8.03               ,90.7               ,53.52576295579541  ,0.15058973072797277    ,True
26   ,2018090600 ,37     ,"J.Elliott kicks 65 yards from PHI 35 to end zone, Touchback." ,1       ,0    ,0         ,PHI            ,Kickoff              ,Touchback          ,44966.0  ,           ,              ,PHI          ,35             ,15:00:00  ,             ,                     ,             ,0                ,0                   ,           ,66.0       ,                  ,40         ,45                     ,2018   ,1    ,09/06/2018 ,20:20:00        ,PHI          ,ATL             ,True            ,0.3914318500573759  ,0.0        ,0.9           ,0.6457159250286879  ,15            ,00            ,900                     ,1800.0               ,0.0          ,0.2        ,0.37285796251434394 ,0.0    ,0.0        ,0.0                   ,0.0    ,0.0           ,0.0    ,1.0       ,0.3666666666666667 ,2018-09-07T01:05:28.400 ,53.68  ,8.01  ,7.68  ,0.82  ,0.76 ,103.27 ,90.84  ,None      ,32361.0 ,Corey Graham      ,24.0         ,FS       ,home     ,27      ,right         ,53.68              ,8.01               ,90.84              ,54.2743263431247   ,0.14812466255349946    ,True
